"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.286138675E0,3.156740218E-2,-1.907289028E-2,-8.680057526E-2
2.305926113E0,9.863004088E-4,-2.475976944E-3,-1.896476746E-2
2.325805473E0,-3.413375095E-2,-1.370906830E-2,-1.106967926E-1
2.335981174E0,-2.703990787E-2,-2.424657345E-2,-6.741333008E-2
2.346373503E0,-2.091767639E-2,-5.242240429E-2,-6.718730927E-2
2.365949924E0,9.037777781E-3,-9.065258503E-2,5.146026611E-3
2.385807689E0,3.705043346E-2,-1.042954922E-1,-4.828071594E-2
2.406156791E0,-2.596125007E-3,-9.222364426E-2,-7.785892487E-2
2.425837634E0,-2.786777914E-3,-9.806561470E-2,-5.807590485E-2
2.435973634E0,1.298263669E-3,-9.315419197E-2,-9.366035461E-2
2.455937093E0,-1.592206210E-2,-9.713256359E-2,-1.252479553E-1
2.476169103E0,-3.285308927E-2,-7.910430431E-2,-7.161998749E-2
2.496109801E0,-1.558975130E-2,-4.476058483E-2,-1.091699600E-1
2.516004611E0,-1.968742907E-2,-1.590096951E-2,-6.572246552E-2
2.535933860E0,-7.944114506E-3,5.096435547E-3,-1.227827072E-1
2.555928842E0,4.343971610E-3,-6.771087646E-5,-2.028560638E-2
2.575894202E0,2.548024058E-3,-3.228354454E-2,-5.110740662E-3
2.586217100E0,-1.485973597E-3,-3.635168076E-2,2.387428284E-2
2.606496123E0,-1.687603071E-2,-5.109465122E-2,-2.224750519E-1
2.626017545E0,2.734332532E-2,-5.440461636E-2,2.462100983E-2
2.636098564E0,3.391616046E-2,-8.084738255E-2,-2.671537399E-1
2.656070096E0,4.086200148E-2,-8.603632450E-2,-7.288265228E-2
2.675919815E0,-3.444926441E-2,-1.312414408E-1,-1.318054199E-1
2.685937277E0,-5.927859247E-2,-1.190289259E-1,-6.525135040E-2
2.696120721E0,-6.040152907E-2,-8.505487442E-2,-8.352470398E-2
2.706690230E0,-1.835876703E-2,-3.820025921E-2,-1.988105774E-1
2.726105265E0,6.405850500E-2,1.898849010E-2,-1.440105438E-1
2.736171720E0,1.668120176E-2,3.351366520E-2,-4.567146301E-2
2.755921002E0,5.137473345E-3,5.617737770E-3,-1.493854523E-1
2.776382411E0,2.581001818E-2,-2.501928806E-2,-9.236907959E-2
2.795953310E0,3.038101643E-2,-4.915547371E-2,-8.023166656E-2
2.815933314E0,5.030460656E-3,-4.819190502E-2,-1.067590714E-1
2.835929213E0,-6.418414414E-3,-6.497585773E-2,-9.854030609E-2
2.855795271E0,-2.000617981E-2,-6.824493408E-2,-1.263475418E-1
2.865809979E0,-1.119172201E-2,-7.960069180E-2,-1.342821121E-1
2.885918054E0,-1.741953567E-2,-6.685590744E-2,-1.274623871E-1
2.896512829E0,-1.270528138E-2,-5.001270771E-2,-1.400804520E-1
2.907063758E0,-1.026113704E-2,-2.697241306E-2,-1.694240570E-1
2.926051056E0,-5.322977901E-3,2.674901485E-2,-7.498931885E-2
2.946713037E0,5.005322397E-3,-1.278269291E-2,-1.938009262E-1
2.966018336E0,-1.380733028E-2,-3.331184387E-2,-7.581710815E-4
2.985825560E0,1.776375622E-2,-1.100826263E-2,-1.770277023E-1
2.995856321E0,3.436139598E-2,1.440703869E-2,-1.350860596E-1
3.016585381E0,1.980067790E-2,3.865551949E-2,-3.914070129E-2
3.036247633E0,-7.719296962E-3,5.465376377E-2,-1.817464828E-1
3.055995371E0,-1.611530781E-3,1.075661182E-2,-2.074136734E-1
3.075835431E0,2.405838668E-2,-3.520476818E-2,-1.379184723E-1
3.095839104E0,3.358069807E-2,-5.434513092E-2,-1.336345673E-1
3.115760699E0,2.314797789E-2,-2.936887741E-2,-1.842851639E-1
3.126035792E0,-3.037691116E-3,-3.182113171E-2,-1.569385529E-1
3.145848088E0,3.046129644E-2,-3.515577316E-2,-1.442689896E-1
3.156059252E0,3.913191706E-2,-4.802799225E-2,-1.565513611E-1
3.175920945E0,7.985576987E-3,-6.082713604E-2,-1.943101883E-1
3.195880404E0,-1.823841408E-2,-3.769183159E-2,-1.506605148E-1
3.206135774E0,-2.482748032E-2,-3.382956982E-2,-1.401920319E-1
3.225823695E0,-2.663647011E-2,-1.681399345E-2,-1.204967499E-1
3.236282211E0,-3.772684187E-2,-8.649706841E-3,-1.412239075E-1
3.255908169E0,-1.784144714E-2,1.669967175E-2,-1.107673645E-1
3.276857601E0,-4.132330418E-3,3.694677353E-2,-1.149044037E-1
3.296137524E0,1.475097984E-2,3.294289112E-2,-6.538963318E-2
3.315988117E0,-1.005311310E-2,1.262998581E-2,5.061149597E-3
3.335902445E0,-9.935207665E-3,7.740497589E-3,-2.723474503E-1
3.346102264E0,8.815251291E-3,1.497459412E-2,-1.105642319E-1
3.357317590E0,5.236495286E-2,1.296818256E-2,1.193618774E-2
3.376299396E0,3.844155371E-2,1.243257523E-2,-3.411521912E-1
3.395899457E0,-3.698216006E-2,-3.660655022E-2,-8.585357666E-2
3.406125197E0,-4.729694501E-2,-4.220569134E-2,-1.180400848E-1
3.426498069E0,2.768844366E-3,3.407967091E-2,-1.718406677E-1
3.445942303E0,2.945335954E-2,5.127632618E-2,-8.684253693E-2
3.465913778E0,-4.634678364E-3,7.382774353E-2,-2.185821533E-2
3.485976855E0,-4.558799788E-2,7.840311527E-2,-1.938819885E-1
3.505923952E0,-1.044796035E-2,6.735956669E-2,-1.942481995E-1
3.525861742E0,2.449274808E-2,2.545857430E-2,-1.985816956E-1
3.536032433E0,-8.435733616E-3,-3.229856491E-3,-1.934738159E-1
3.546078403E0,-2.744861320E-2,-9.523749352E-3,-1.593799591E-1
3.557682091E0,-3.517255932E-2,-3.558540344E-2,-1.181783676E-1
3.576320183E0,-4.161000252E-3,-4.965615273E-2,-1.407041550E-1
3.595996021E0,3.041884303E-2,-6.811726093E-2,-1.313495636E-1
3.606372098E0,3.601619974E-2,-6.839120388E-2,-1.622867584E-1
3.616600866E0,3.637576476E-2,-5.185055733E-2,-2.122240067E-1
3.636013705E0,1.161547750E-2,-3.089249134E-2,-1.918420792E-1
3.655807162E0,-4.460748285E-3,3.407251835E-2,1.202201843E-1
3.665853867E0,-3.676205873E-2,3.692436218E-2,-1.554737091E-1
3.685762723E0,-5.344850197E-2,4.473948479E-2,-2.607965469E-1
3.696023600E0,-1.311196685E-1,2.054369450E-2,-6.120491028E-2
3.715950912E0,-2.563881576E-1,1.633167267E-4,-3.719549179E-1
3.726101757E0,-3.211748004E-1,7.449984550E-3,-3.783359528E-1
3.745905060E0,-2.981362939E-1,5.449032784E-2,-3.007602692E-1
3.765896485E0,-2.032437176E-1,1.404156089E-1,-4.393863678E-1
3.785870982E0,-4.377596676E-1,2.239691019E-1,-4.772977829E-1
3.795882131E0,-6.104822755E-1,2.229807377E-1,-3.849315643E-1
3.805953773E0,-6.891576648E-1,1.977762580E-1,-2.470903397E-1
3.826345590E0,-3.851659000E-1,1.352683306E-1,1.025781631E-1
3.845915224E0,2.893294394E-1,5.938684940E-2,1.042833328E-1
3.866868440E0,6.911343932E-1,5.813002586E-3,-1.082038879E-2
3.886058398E0,5.281286240E-1,-1.171545982E-1,1.484622955E-1
3.907478075E0,5.705690980E-1,-2.529102564E-1,9.429454803E-2
3.926281536E0,8.217651844E-1,-2.285954952E-1,2.544593811E-2
3.946015774E0,8.982297182E-1,-8.498370647E-2,4.266357422E-2
3.965826911E0,7.869347930E-1,4.825592041E-4,-3.645229340E-2
3.976484210E0,6.509149075E-1,5.705595016E-3,-1.218643188E-1
3.987611896E0,4.994016886E-1,-3.765416145E-2,-1.625394821E-1
4.006235564E0,1.394217014E-1,-9.294056892E-2,-1.714096069E-1
4.026105062E0,3.165718913E-2,-9.438890219E-2,-2.282295227E-1
4.045897280E0,5.103802681E-2,-1.652294397E-2,-3.026905060E-1
4.055954108E0,2.265432477E-2,1.557952166E-2,-2.747621536E-1
4.075800296E0,-1.061961055E-1,8.959430456E-2,-2.978687286E-1
4.085829652E0,-1.716575027E-1,1.299608946E-1,-3.323040009E-1
4.095883653E0,-2.339646220E-1,1.362053156E-1,-3.751897812E-1
4.115785743E0,-3.212773502E-1,1.487753987E-1,-1.795864105E-1
4.125802402E0,-3.228139281E-1,1.607076526E-1,-2.070741653E-1
4.145843100E0,-3.680283129E-1,2.245534062E-1,-7.750701904E-2
4.155918659E0,-4.282537997E-1,2.394531965E-1,-1.421413422E-1
4.175768921E0,-6.025259495E-1,2.091646791E-1,-1.664142609E-1
4.185851986E0,-6.223408580E-1,1.781180501E-1,-1.257495880E-1
4.205852357E0,-3.211902082E-1,1.399663091E-1,-6.070995331E-2
4.226415510E0,3.430260718E-2,5.829709768E-2,8.320617676E-2
4.246074384E0,1.155781448E-1,-3.163397312E-2,-5.993747711E-2
4.256125082E0,3.020633757E-2,-4.880994558E-2,-1.560125351E-1
4.275940436E0,-2.794048488E-1,-7.230085135E-2,-8.318996429E-2
4.285992014E0,-4.195962548E-1,-7.110232115E-2,-1.476383209E-2
4.305954734E0,-4.763772786E-1,-3.440868855E-2,-1.028938293E-1
4.317269293E0,-3.482725620E-1,-2.459245920E-2,-1.602239609E-1
4.336234353E0,-2.726019025E-1,-6.090372801E-2,6.171226501E-3
4.355896308E0,-2.103394866E-1,-2.035528421E-2,-2.094268799E-2
4.365942268E0,-1.295217574E-1,3.101098537E-2,-1.257200241E-1
4.377075586E0,-3.767402470E-2,8.114844561E-2,-1.541929245E-1
4.396098869E0,5.904378742E-2,1.318475604E-1,-1.135807037E-1
4.406113470E0,2.166524529E-2,1.386466026E-1,-1.740884781E-1
4.426075958E0,-7.695583999E-2,1.844163537E-1,-3.175306320E-1
4.446037933E0,-1.376454830E-1,2.592831254E-1,-2.197008133E-1
4.457208887E0,-1.112321913E-1,2.705075145E-1,-1.762390137E-3
4.476157168E0,4.830387235E-2,2.673254609E-1,-3.333835602E-1
4.495945306E0,2.894860506E-1,1.789367795E-1,-9.884738922E-2
4.515959085E0,4.617973566E-1,8.136564493E-2,1.868247986E-2
4.535889431E0,4.910165071E-1,5.139046907E-2,3.742828369E-1
4.546572605E0,5.931978822E-1,7.044112682E-2,4.759235382E-1
4.566112043E0,5.855650902E-1,3.378504515E-2,2.183933258E-1
4.585898713E0,3.142892122E-1,-4.851263762E-2,9.729194641E-2
4.605895445E0,5.401074886E-4,-1.028211713E-1,1.497936249E-2
4.626547389E0,-2.043586820E-1,-8.565324545E-2,-6.344890594E-2
4.646056872E0,-2.402795255E-1,-5.688947439E-2,-1.967153549E-1
4.665909959E0,-2.865429819E-1,-6.797873974E-2,-3.261423111E-1
4.685794598E0,-3.040760159E-1,-9.840989113E-2,-3.019752502E-1
4.695833756E0,-2.835023999E-1,-9.201872349E-2,-2.227830887E-1
4.715779622E0,-2.579425871E-1,-8.488690853E-2,-7.285213470E-2
4.725830357E0,-2.745988369E-1,-7.878512144E-2,-9.324645996E-2
4.735832652E0,-2.796845734E-1,-7.177293301E-2,-1.508903503E-1
4.745875283E0,-3.310804963E-1,-5.959939957E-2,-2.193822861E-1
4.765769588E0,-4.155575037E-1,-2.944678068E-2,-3.167572021E-1
4.776306668E0,-4.142384529E-1,1.106458902E-2,-3.287849426E-1
4.796800676E0,-3.745110035E-1,-1.561965942E-1,-1.128120422E-1
4.816336600E0,-2.077050954E-1,-1.179342270E-1,2.229080200E-1
4.835882898E0,-1.038163900E-2,-9.420317411E-2,2.884540558E-1
4.845886005E0,-1.003697515E-3,-9.615105391E-2,2.988481522E-1
4.865765107E0,-8.279071748E-2,-5.829650164E-2,1.227617264E-1
4.885728346E0,-2.273735255E-1,3.684628010E-2,-1.180868149E-1
4.895780083E0,-3.239865005E-1,1.095119715E-1,-2.156076431E-1
4.915811426E0,-4.002591968E-1,2.950069606E-1,-3.108530045E-1
4.926187248E0,-3.340640068E-1,3.722629249E-1,-3.577308655E-1
4.946090691E0,-1.167836264E-1,2.673898339E-1,-3.016595840E-1
4.965959976E0,2.494694144E-1,1.480025053E-1,-3.207035065E-1
4.985889419E0,8.782882094E-1,3.055899441E-1,-2.343111038E-1
4.995905412E0,1.129432321E0,2.558708489E-1,-9.147644043E-3
5.015847823E0,1.143941879E0,1.591098309E-2,-8.062171936E-2
5.025891593E0,7.383275628E-1,-2.172163725E-1,-3.133974075E-1
5.045969980E0,3.446979821E-1,-2.721156478E-1,-8.320302963E-1
5.065783196E0,2.346058786E-1,-2.653023005E-1,-3.662900925E-1
5.076047092E0,2.594282627E-1,-2.643178105E-1,6.686782837E-2
5.095952332E0,2.127254009E-1,-2.426944971E-1,3.522548676E-1
5.115893264E0,1.066005081E-1,-1.606975198E-1,7.950878143E-2
5.126902412E0,4.349242151E-2,-1.056574583E-1,-9.414672852E-3
5.146733700E0,-5.726507679E-2,1.753729582E-2,-1.240434647E-1
5.166090415E0,-2.106197178E-1,1.779730320E-1,-3.223152161E-1
5.185919113E0,-4.210413098E-1,3.794542849E-1,-4.735193253E-1
5.205863904E0,-3.920943737E-1,5.003218055E-1,-2.615890503E-1
5.225818279E0,-3.274246454E-1,3.419129252E-1,3.097085953E-1
5.235855284E0,-2.912381589E-1,2.066972256E-1,3.704404831E-1
5.246123058E0,-2.832362056E-1,-1.334059238E-2,-1.208715439E-1
5.266707625E0,-3.129705191E-1,-8.018887043E-2,-6.855850220E-1
5.286230602E0,-3.229599893E-1,-8.744561672E-2,-5.595455170E-1
